ItemId,categoryid,parentid
3685,988,727
3686,1421,105
3687,1171,938
3689,1301,1034
3693,1286,854
3694,523,593
3698,976,1009
3699,1196,1181
3701,844,1458
3703,1556,1009
3705,595,186
3706,342,500
3707,959,1095
3708,1318,986
3709,436,1518
3714,988,727
3718,619,145
3719,64,206
3723,619,145
3725,243,418
3726,1578,1249
3732,173,788
3733,876,580
3735,1613,250
3738,1084,194
3739,1421,105
3747,1301,1034
3748,1298,335
3753,342,500
3754,806,1497
3756,1147,1027
3758,1061,1259
3761,769,587
3763,217,908
3764,1659,825
3765,414,206
3767,1172,810
3768,959,1095
3769,427,1313
3771,1,854
3773,267,1566
3774,1070,1423
3777,1255,587
3778,646,1606
3779,769,587
3783,959,1095
3785,710,605
3791,1404,593
3792,619,145
3795,1374,1278
3796,716,1056
3798,392,1202
3799,84,1308
3802,264,1009
3803,976,1009
3804,1002,879
3806,414,206
3807,598,362
3809,403,1687
3810,828,293
3811,1219,121
3812,1205,580
3813,1415,14
3815,1193,1453
3820,1007,485
3822,1533,602
3825,1172,810
3826,343,1290
3827,1680,587
3830,1113,1145
3831,1231,901
3834,173,788
3838,686,594
3840,1565,1481
3841,342,500
3842,74,250
3843,389,1259
3844,1048,1308
3847,1680,587
3848,1421,105
3849,819,798
3856,1002,879
3858,5,1637
3859,1061,1259
3860,74,250
3861,330,986
3862,342,500
3865,1680,587
3867,1607,593
3869,1196,1181
3870,1076,986
3874,1167,250
3875,1504,587
3878,746,1200
3882,1694,1621
3884,236,647
3888,1135,1329
3896,208,33
3897,1503,580
3900,936,143
3901,1431,1066
3902,47,381
3907,244,1495
3909,479,520
3910,198,1009
3920,1029,1181
3921,739,1181
3924,906,1687
3925,561,395
3927,256,1257
3929,1007,485
3933,1301,1034
3936,1076,986
3942,342,500
3943,769,587
3944,1113,1145
3945,1167,250
3948,244,1495
3953,1135,1329
3954,342,500
3955,686,594
3957,1477,206
3960,342,500
3961,833,901
3962,808,1272
3966,1432,362
3967,130,145
3973,1301,1034
3975,1255,587
3979,1007,485
3980,1301,1034
3981,1628,605
3986,819,798
3987,1246,945
3988,924,1416
3989,895,1499
3990,1221,1426
3991,730,1482
3995,374,131
3996,158,1621
3997,1577,362
3998,131,1486
4000,828,293
4003,598,362
4005,481,1009
4006,1196,1181
4007,324,1145
4009,589,1308
4013,389,1259
4014,1277,312
4018,1338,1278
4019,242,1531
4020,1421,105
4021,1404,593
4022,1007,485
4023,1483,561
4024,1135,1329
4025,333,1497
4028,549,781
4029,1250,1423
4030,1603,520
4032,911,1531
4035,595,186
4036,126,871
4037,769,587
4038,1240,1546
4039,628,149
4040,1607,593
4042,1247,593
4044,1069,362
4046,646,1606
4050,1250,1423
4051,1483,561
4052,299,73
4053,1285,1259
4055,1441,1566
4056,1114,113
4061,65,293
4065,406,872
4066,1007,485
4067,1273,125
4068,1343,25
4069,126,871
4070,1262,1658
4074,1374,1278
4076,1070,1423
4077,1221,1426
4079,1404,593
4080,1298,335
4084,1279,1606
4086,767,170
4088,1573,14
4089,403,1687
4090,227,602
4091,41,1658
4092,126,871
4093,1301,1034
4096,619,145
4099,1070,1423
4100,518,362
4101,1445,293
4103,416,1299
4104,1680,587
4107,65,293
4108,173,788
4110,455,1678
4111,1060,25
4113,512,362
4116,928,20
4118,769,587
4119,646,1606
4120,414,206
4124,561,395
4126,844,1458
4128,1114,113
4129,1007,485
4132,1049,1606
4133,1007,485
4134,1639,1181
4135,342,500
4137,333,1497
4139,996,1259
4141,1070,1423
4142,64,206
4143,1301,1034
4144,342,500
4148,1192,955
4152,1298,335
4153,499,986
4155,769,587
4156,1301,1034
4157,459,1330
4158,389,1259
4159,996,1259
4161,330,986
4163,558,92
4165,844,1458
4168,414,206
4171,1142,485
4173,617,131
4174,686,594
4175,1408,1259
4177,1533,602
4181,686,594
4182,248,1596
4183,1084,194
4184,799,920
4185,1577,362
4187,650,1416
4197,1007,485
4199,988,727
4200,209,293
4202,1277,312
4203,342,500
4204,998,653
4205,508,362
4210,1196,1181
4216,350,362
4221,1007,485
4222,209,293
4227,1069,362
4230,1279,1606
4232,1147,1027
4233,1542,745
4234,1007,485
4235,1435,131
4237,1298,335
4239,342,500
4242,429,113
4244,1578,1249
4246,84,1308
4247,619,145
4249,619,145
4250,799,920
4254,360,1174
4255,1087,622
4258,1378,322
4259,671,1426
4261,1388,1249
4269,1172,810
4272,1113,1145
4273,1172,810
4276,769,587
4278,352,859
4279,1298,335
4280,558,92
4281,558,92
4282,342,500
4284,56,1497
4288,84,1308
4291,479,520
4292,883,1481
4294,926,852
4296,1221,1426
4297,508,362
4298,333,1497
4301,1051,955
4302,256,1257
4304,491,679
4307,173,788
4308,1250,1423
4311,683,1606
4313,860,1515
4315,1301,1034
4318,1191,61
4320,354,1009
4325,1318,986
4326,130,145
4330,1603,520
4331,741,362
4332,575,1257
4333,1007,485
4335,1613,250
4336,267,1566
4338,959,1095
4339,342,500
4340,1301,1034
4341,330,986
4342,1301,1034
4344,1054,520
4345,1241,101
4346,342,500
4347,936,143
4351,1210,1259
4352,1007,485
4353,1393,1383
4354,242,1531
4358,1240,1546
4361,769,587
4362,1142,485
4364,1135,1329
4365,686,594
4366,1390,121
4367,1051,955
4369,1605,1531
4370,130,145
4372,1002,879
4373,1542,745
4374,1007,485
4375,519,385
4377,683,1606
4378,1445,293
4379,158,1621
4380,491,679
4381,959,1095
4382,333,1497
4384,166,1259
4389,1680,587
4391,1255,587
4394,1493,594
4395,1044,1687
4401,976,1009
4402,1069,362
4405,196,1667
4406,769,587
4407,985,1502
4409,1029,1181
4410,828,293
4412,242,1531
4415,65,293
4416,1533,602
4419,1084,194
4420,1221,1426
4423,1301,1034
4426,1142,485
4427,1217,630
4431,1404,593
4434,970,275
4437,5,1637
4442,1529,805
4443,1675,1550
4444,173,788
4445,389,1259
4446,619,145
4448,1250,1423
4450,429,113
4451,471,1368
4453,342,500
4455,792,805
4456,1245,1259
4458,342,500
4460,1619,1398
4462,64,206
4463,1462,893
4473,769,587
4474,844,1458
4479,1694,1621
4483,1188,1497
4484,273,362
4486,1114,113
4488,1084,194
4490,130,145
4491,523,593
4495,1250,1423
4499,1493,594
4500,1250,1423
4502,952,362
4504,1362,587
4505,1285,1259
4506,1342,362
4507,1167,250
4509,646,1606
4510,988,727
4512,273,362
4515,389,1259
4516,628,149
4518,1404,593
4521,414,206
4522,173,788
4524,342,500
4528,196,1667
4529,782,1562
4530,769,587
4531,217,908
4534,546,250
4535,1623,1066
4536,619,145
4537,531,1058
4541,1301,1034
4542,1310,1009
4543,1680,587
4544,445,1308
4545,498,506
4546,429,113
4547,744,105
4549,749,1687
4550,1073,580
4551,1248,1368
4552,337,653
4555,342,500
4556,1142,485
4559,508,362
4563,48,500
4564,1483,561
4568,624,871
4569,1574,1257
4571,1111,835
4572,1221,1426
4573,403,1687
4576,1351,795
4578,686,594
4579,1404,593
4581,1279,1606
4587,1530,879
4588,65,293
4589,988,727
4591,50,312
4596,683,1606
4599,914,226
4601,1040,1516
4602,1070,1423
4604,1276,441
4606,959,1095
4610,1483,561
4611,739,1181
4612,342,500
4613,282,113
4614,342,500
4615,227,602
4620,819,798
4624,697,418
4625,958,1041
4626,1447,351
4627,1503,580
4628,227,602
4629,1381,336
4630,499,986
4631,405,351
4634,769,587
4636,610,1239
4641,319,92
4642,198,1009
4644,491,679
4645,227,602
4648,279,777
4649,173,788
4651,1339,1534
4653,828,293
4654,769,587
4656,921,143
4657,330,986
4659,936,143
4660,64,206
4661,801,766
4663,342,500
4665,173,788
4666,1172,810
4667,173,788
4669,1638,766
4670,686,594
4671,769,587
4674,804,187
4675,273,362
4676,739,1181
4680,1264,1687
4681,1665,945
4683,1680,587
4684,959,1095
4685,508,362
4686,769,587
4687,227,602
4689,1360,593
4690,769,587
4697,1282,25
4702,1388,1249
4703,227,602
4704,69,485
4705,792,805
4706,646,1606
4707,331,1487
4708,176,713
4710,936,143
4711,1625,1141
4713,769,587
4714,217,908
4717,619,145
4718,1483,561
4719,1124,351
4720,405,351
4721,179,1259
4724,725,1519
4725,173,788
4726,729,1175
4728,1680,587
4731,801,766
4735,1620,937
4736,131,1486
4738,1320,879
4740,1529,805
4741,342,500
4742,959,1095
4743,1533,602
4744,496,893
4745,499,986
4746,996,1259
4747,1301,1034
4749,1135,1329
4750,1279,1606
4751,1344,713
4752,342,500
4758,706,713
4765,389,1259
4767,589,1308
4769,1247,593
4772,389,1259
4775,799,920
4777,342,500
4783,769,587
4784,1483,561
4785,523,593
4790,1167,250
4792,979,1383
4793,1613,250
4794,173,788
4797,1560,293
4800,1580,441
4802,84,1308
4804,1530,879
4805,1076,986
4806,242,1531
4808,70,8
4810,619,145
4811,855,1591
4812,1002,879
4813,1301,1034
4814,242,1531
4816,1390,121
4817,1163,561
4818,173,788
4819,619,145
4820,227,602
4821,988,727
4823,619,145
4824,1,854
4825,1250,1423
4829,1114,113
4833,1206,1518
4835,1554,1678
4836,1221,1426
4839,646,1606
4840,546,250
4844,1593,1673
4845,739,1181
4847,1070,1423
4849,1135,1329
4852,1085,1228
4853,251,194
4854,624,871
4855,317,314
4857,242,1531
4859,1221,1426
4865,646,1606
4871,646,1606
4873,671,1426
4874,1113,1145
4875,844,1458
4878,985,1502
4879,707,561
4883,1247,593
4884,1163,561
4887,610,1239
4888,518,362
4890,531,1058
4891,509,110
4893,567,605
4896,342,500
4897,1556,1009
4898,1385,1202
4903,1493,594
4905,1172,810
4907,1007,485
4911,1680,587
4916,1148,1696
4920,1282,25
4921,84,1308
4924,1135,1329
4925,1250,1423
4928,1374,1278
4929,1142,485
4933,373,340
4934,1504,587
4937,1503,580
4941,1061,1259
4942,491,679
4943,746,1200
4944,173,788
4945,421,1424
4946,842,1518
4947,598,362
4948,1301,1034
4952,914,226
4959,928,20
4962,256,1257
4966,1173,805
4968,523,593
4969,130,145
4972,969,1141
4974,342,500
4975,765,1229
4976,1179,580
4978,421,1424
4979,1070,1423
4986,196,1667
4987,251,194
4989,1135,1329
4990,1638,766
4995,1147,1027
4997,739,1181
5000,546,250
5003,842,1518
5005,479,520
5009,389,1259
5010,1007,485
5011,1542,745
5013,970,275
5014,1577,362
5016,1522,1009
5017,1147,1027
5020,173,788
5021,1029,1181
5022,1395,1012
5025,330,986
5026,436,1518
5027,70,8
5031,1061,1259
5032,64,206
5034,414,206
5038,1086,250
5043,1305,1214
5044,1464,745
5047,1301,1034
5048,1493,594
5050,1393,1383
5055,494,768
5058,1680,587
5059,481,1009
5066,1111,835
5069,70,8
5071,691,1079
5073,1163,561
5078,1447,351
5079,1007,485
5081,381,1482
5082,937,1174
5083,135,1618
5085,1142,485
5086,185,131
5087,1111,835
5089,967,378
5090,1250,1423
5095,806,1497
5097,769,587
5102,1301,1034
5103,179,1259
5104,1167,250
5105,806,1497
5106,1147,1027
5108,1298,335
5109,173,788
5112,421,1424
5114,957,1306
5115,209,293
5116,237,1550
5117,1279,1606
5118,1301,1034
5119,1320,879
5125,1483,561
5126,686,594
5130,730,1482
5131,46,1519
5132,220,795
5133,575,1257
5135,535,426
5137,833,901
5139,730,1482
5143,844,1458
5144,172,1290
5145,1374,1278
5146,1059,1696
5152,730,1482
5155,236,647
5156,1180,1239
5160,173,788
5161,618,105
5163,1142,485
5164,1675,1550
5167,508,362
5171,1007,485
5175,1619,1398
5179,691,1079
5181,342,500
5182,1342,362
5184,1301,1034
5186,333,1497
5189,558,92
5190,48,500
5192,595,186
5193,1393,1383
5194,1262,1658
5196,1675,1550
5198,1142,485
5201,1073,580
5204,1408,1259
5206,927,605
5207,828,293
5209,959,1095
5213,936,143
5214,769,587
5215,1172,810
5216,944,950
5220,1250,1423
5223,1007,485
5225,1355,312
5226,1051,955
5229,1069,362
5230,1069,362
5231,1301,1034
5232,227,602
5233,1646,114
5234,1113,1145
5236,481,1009
5237,1177,381
5240,1476,1081
5242,988,727
5243,619,145
5249,1432,362
5250,883,1481
5254,1483,561
5255,769,587
5256,628,149
5258,691,1079
5259,619,145
5260,56,1497
5261,479,520
5262,1279,1606
5263,691,1079
5265,942,125
5266,565,500
5267,1007,485
5268,41,1658
5269,342,500
5270,151,33
5272,387,1621
5273,1191,61
5274,922,1687
5277,242,1531
5280,1061,1259
5281,1359,1215
5282,1680,587
5283,914,226
5288,996,1259
5289,195,1079
5290,1135,1329
5292,1113,1145
5294,1301,1034
5295,1483,561
5296,65,293
5297,1114,113
5298,936,143
5299,79,1687
5302,70,8
5304,342,500
5305,491,679
5307,1121,1299
5308,976,1009
5309,1376,480
5310,546,250
5311,242,1531
5312,926,852
5313,1051,955
5318,1338,1278
5320,173,788
5322,242,1531
5325,1254,520
5327,173,788
5328,1171,938
5330,242,1531
5331,790,1492
5336,1625,1141
5339,707,561
5341,1680,587
5344,330,986
5345,749,1687
5346,1094,131
5348,403,1687
5350,228,1482
5355,1163,561
5357,1483,561
5359,769,587
5360,863,194
5363,427,1313
5367,74,250
5370,1007,485
5371,1060,25
5372,227,602
5373,209,293
5379,1073,580
5382,799,920
5383,1523,265
5385,996,1259
5386,1035,920
5390,531,1058
5391,1432,362
5392,1556,1009
5393,683,1606
5395,686,594
5401,1142,485
5404,1119,125
5405,130,145
5407,845,1430
5408,251,194
5410,320,854
5411,789,14
5412,1286,854
5414,499,986
5415,828,293
5416,518,362
5417,860,1515
5419,196,1667
5421,1142,485
5422,273,362
5426,1061,1259
5429,389,1259
5430,512,362
5431,342,500
5432,618,105
5433,124,104
5435,198,1009
5436,518,362
5437,64,206
5439,1080,1281
5444,354,1009
5445,389,1259
5447,1301,1034
5450,389,1259
5451,1061,1259
5453,1120,250
5454,84,1308
5455,429,113
5456,1192,955
5460,58,766
5463,1421,105
5465,1545,866
5468,610,1239
5469,741,362
5473,471,1368
5475,1007,485
5476,1179,580
5480,342,500
5482,911,1531
5484,1085,1228
5486,508,362
5488,606,810
5490,577,114
5491,410,894
5493,1567,1531
5498,195,1079
5499,769,587
5500,1385,1202
5502,1172,810
5504,1070,1423
5505,1069,362
5507,227,602
5508,1301,1034
5509,330,986
5510,1403,440
5513,342,500
5514,386,1095
5515,1301,1034
5516,624,871
5518,1503,580
5519,1061,1259
5523,1196,1181
5525,324,1145
5527,928,20
5529,691,1079
5531,1561,250
5536,65,293
5537,209,293
5539,1172,810
5540,1301,1034
5541,220,795
5543,1070,1423
5547,1070,1423
5548,1007,485
5553,769,587
5557,1285,1259
5558,173,788
5559,799,920
5565,342,500
5569,1584,1562
5570,828,293
5572,1084,194
5573,1685,339
5574,342,500
5576,598,362
5578,1680,587
5579,1301,1034
5582,928,20
5584,769,587
5587,1147,1027
5589,263,143
5590,229,1028
5591,342,500
5592,686,594
5593,741,362
5594,822,1546
5597,575,1257
5600,1192,955
5602,1517,71
5604,1163,561
5609,842,1518
5610,1301,1034
5615,598,362
5617,1247,593
5619,729,1175
5621,1007,485
5624,1466,905
5627,1142,485
5629,173,788
5630,1221,1426
5631,1191,61
5632,342,500
5633,1277,312
5634,1070,1423
5636,1113,1145
5643,782,1562
5644,324,1145
5645,1147,1027
5647,1325,1684
5649,173,788
5652,686,594
5656,209,293
5657,984,827
5665,1378,322
5667,1044,1687
5669,1114,113
5670,130,145
5673,70,8
5675,828,293
5676,330,986
5677,1163,561
5679,1378,322
5683,1301,1034
5685,914,226
5686,1493,594
5687,173,788
5688,64,206
5689,1247,593
5690,1120,250
5693,598,362
5695,1675,1550
5696,1070,1423
5697,1483,561
5698,719,908
5705,1007,485
5706,646,1606
5708,996,1259
5709,342,500
5712,1301,1034
5713,535,426
5715,1225,8
5716,1051,955
5717,928,20
5718,1286,854
5720,1378,322
5725,970,275
5727,1196,1181
5732,1610,92
5737,1007,485
5738,1254,520
5739,84,1308
5740,251,194
5745,1250,1423
5746,1167,250
5750,1167,250
5752,1489,1009
5753,558,92
5760,64,206
5761,976,1009
5764,1147,1027
5765,410,894
5766,804,187
5767,749,1687
5768,1205,580
5769,746,1200
5771,31,336
5772,1694,1621
5774,282,113
5776,56,1497
5779,195,1079
5782,1404,593
5784,769,587
5790,1205,580
5791,244,1495
5792,1483,561
5793,74,250
5794,184,1009
5797,1069,362
5798,238,250
5799,1060,25
5801,173,788
5805,842,1518
5807,311,1259
5808,697,418
5810,958,1041
5811,324,1145
5813,1613,250
5814,131,1486
5815,801,766
5816,1301,1034
5817,1404,593
5818,342,500
5819,739,1181
5821,1473,859
5823,508,362
5824,1342,362
5828,209,293
5831,1388,1249
5833,1051,955
5834,1342,362
5837,4,1266
5839,1697,623
5840,242,1531
5844,1142,485
5847,324,1145
5851,1186,312
5854,69,485
5855,1362,587
5856,1413,1313
5857,97,1687
5858,209,293
5859,196,1667
5866,1417,1329
5869,1301,1034
5870,1069,362
5871,1623,1066
5872,89,937
5874,130,145
5875,434,968
5879,381,1482
5881,209,293
5883,411,561
5885,531,1058
5887,342,500
5892,1545,866
5895,844,1458
5896,1408,1259
5897,1646,114
5900,646,1606
5904,1142,485
5907,988,727
5908,209,293
5909,801,766
5910,64,206
5913,532,945
5914,730,1482
5915,1007,485
5917,572,1066
5918,47,381
5923,549,781
5926,799,920
5929,1142,485
5932,646,1606
5933,828,293
5934,209,293
5938,1248,1368
5939,268,138
5940,342,500
5942,1286,854
5943,342,500
5945,618,105
5949,1317,897
5951,1,854
5957,209,293
5958,64,206
5961,459,1330
5965,342,500
5967,619,145
5970,256,1257
5971,196,1667
5972,389,1259
5973,1007,485
5975,1153,20
5976,601,732
5980,535,426
5982,1186,312
5983,1220,125
5985,1338,1278
5987,1303,252
5994,1250,1423
5997,1186,312
5999,1441,1566
6000,1007,485
6001,508,362
6002,1114,113
6006,828,293
6007,173,788
6008,988,727
6010,1302,1600
6014,1674,1420
6015,858,1426
6017,173,788
6021,508,362
6022,967,378
6023,126,871
6024,1059,1696
6029,1044,1687
6030,389,1259
6031,227,602
6033,342,500
6034,535,426
6037,184,1009
6038,173,788
6042,1261,25
6044,377,714
6045,1301,1034
6047,686,594
6052,1234,92
6053,1119,125
6055,342,500
6056,1318,986
6057,354,1009
6058,1,854
6067,719,908
6068,1514,920
6071,1250,1423
6073,1339,1534
6075,1007,485
6079,646,1606
6080,1114,113
6081,1413,1313
6087,680,114
6091,331,1487
6093,1477,206
6094,173,788
6095,1277,312
6096,491,679
6097,1070,1423
6098,342,500
6099,1098,897
6101,130,145
6102,1404,593
6103,575,1257
6106,819,798
6108,1248,1368
6109,342,500
6110,914,226
6111,1255,587
6112,499,986
6114,1117,14
6115,1113,1145
6117,1483,561
6119,342,500
6120,130,145
6122,1113,1145
6123,1007,485
6124,1007,485
6125,84,1308
6127,927,605
6130,350,362
6132,697,418
6134,792,805
6136,446,593
6138,1616,827
6139,414,206
6142,1069,362
6143,1680,587
6146,1304,362
6152,1577,362
6157,1221,1426
6159,1282,25
6160,779,1669
6169,421,1424
6170,769,587
6171,619,145
6174,532,945
6175,1084,194
6176,1167,250
6178,862,1667
6180,1235,418
6181,1263,1637
6183,985,1502
6184,198,1009
6186,1325,1684
6188,1277,312
6191,421,1424
6192,976,1009
6199,1509,620
6200,324,1145
6202,1578,1249
6203,598,362
6204,1142,485
6206,439,1012
6207,130,145
6210,1113,1145
6212,130,145
6216,741,362
6218,806,1497
6220,1044,1687
6226,330,986
6227,618,105
6231,1059,1696
6234,1625,1141
6235,53,1202
6237,1135,1329
6238,1256,879
6240,769,587
6241,1301,1034
6248,1231,901
6249,1646,114
6251,342,500
6252,789,14
6253,1205,580
6254,619,145
6256,1418,896
6260,1301,1034
6261,1476,1081
6264,1043,226
6266,782,1562
6267,65,293
6270,893,1615
6272,1680,587
6273,242,1531
6274,1528,1426
6280,618,105
6282,523,593
6284,472,1259
6286,491,679
6287,1584,1562
6290,238,250
6291,242,1531
6293,959,1095
6294,242,1531
6295,1258,1386
6298,769,587
6299,70,8
6300,1084,194
6302,282,113
6303,499,986
6306,1542,745
6307,342,500
6311,619,145
6315,1171,938
6316,1384,1458
6317,921,143
6318,646,1606
6320,1084,194
6322,1663,1398
6328,617,131
6329,1070,1423
6331,834,1056
6333,1404,593
6337,374,131
6338,1462,893
6340,4,1266
6341,535,426
6343,342,500
6345,1,854
6347,1070,1423
6348,199,351
6350,342,500
6352,1435,131
6353,238,250
6355,130,145
6356,646,1606
6359,1680,587
6361,1680,587
6362,192,1181
6363,353,755
6364,64,206
6369,1580,441
6373,1277,312
6375,1603,520
6376,1493,594
6377,1493,594
6378,330,986
6380,1244,500
6381,801,766
6382,209,293
6383,1680,587
6384,1007,485
6389,209,293
6391,1365,538
6392,1301,1034
6393,1135,1329
6394,565,500
6398,72,620
6399,1322,252
6400,1473,859
6402,1301,1034
6404,342,500
6405,1007,485
6407,517,206
6413,1084,194
6417,1301,1034
6420,342,500
6422,330,986
6424,173,788
6425,414,206
6428,295,20
6430,342,500
6431,1380,1618
6434,1483,561
6436,1250,1423
6438,1076,986
6439,1301,1034
6440,769,587
6441,1070,1423
6442,1410,1495
6443,942,125
6450,876,580
6451,1135,1329
6452,64,206
6453,342,500
6455,828,293
6457,1070,1423
6460,1680,587
6466,691,1079
6467,1007,485
6473,1061,1259
6476,828,293
6478,921,143
6479,491,679
6480,244,1495
6488,217,908
6493,1040,1516
6494,342,500
6495,1298,335
6496,1007,485
6497,1142,485
6499,1554,1678
6500,1205,580
6501,421,1424
6503,74,250
6505,352,859
6506,1047,127
6508,360,1174
6512,1301,1034
6513,481,1009
6516,1265,1136
6517,1277,312
6519,1051,955
6520,508,362
6521,1663,1398
6524,546,250
6526,746,1200
6528,324,1145
6529,130,145
6532,1188,1497
6533,1595,1673
6534,1250,1423
6536,1113,1145
6537,1007,485
6538,1172,810
6540,1078,1249
6542,56,1497
6544,1007,485
6547,1069,362
6548,624,871
6552,642,250
6553,1301,1034
6560,484,127
6565,769,587
6566,1375,805
6569,1006,1546
6571,958,1041
6572,333,1497
6573,921,143
6574,429,113
6575,1153,20
6577,1533,602
6578,242,1531
6582,1007,485
6586,491,679
6587,1142,485
6589,1342,362
6592,173,788
6593,1542,745
6600,572,1066
6601,1409,1174
6602,1677,896
6603,1007,485
6606,1135,1329
6608,1623,1066
6609,227,602
6611,1084,194
6613,686,594
6614,575,1257
6615,1237,623
6616,730,1482
6618,876,580
6619,741,362
6622,1474,480
6623,1603,520
6624,1376,480
6626,1674,1420
6627,1419,362
6628,1007,485
6629,1417,1329
6630,1279,1606
6633,691,1079
6636,1245,1259
6639,196,1667
6640,924,1416
6643,970,275
6645,1255,587
6653,358,1257
6655,437,92
6658,1489,1009
6661,914,226
6663,173,788
6666,196,1667
6667,618,105
6668,1007,485
6670,242,1531
6673,988,727
6675,176,713
6680,1616,827
6681,1528,1426
6683,697,418
6684,1493,594
